text,label
"okul takımımız gerçekten iyi çalışmış, bize bu gururu yaşattığı için çok mutluyum.",mutlu
Kız arkadaşımı her gördüğümde içim kıpır kıpır oluyor.,mutlu
Kardeşim olacağını öğrendiğim zaman çok mutlu oldum.,mutlu
Arkadaşımın benim için şiir okuması.,mutlu
Sevildiğim ya da iltifat edildiğim zaman.,mutlu
Yağmuru seviyorum ama şu şemsiye kullanmayı sevemedim.,mutlu
o saat 3 olmuş ben yatar herkese iyi uykular güzel geceler günler Alex kitabından 10 sayfa okur sonra zzzzzzzzzz,mutlu
Düşük beklediğim sınavdan yüksek not almak.,mutlu
Doğum günü sürprizi.,mutlu
babamın gelmesi beni mutluluktan havalara uçurur.,mutlu
Kızımın mezun olduğu üniversiteden asistanlık teklifi alması.,mutlu
Çikolata yerken mutlu olurum.,mutlu
"aile ve arkadaş ortamında güzel vakit geçirmek
      yağmur yağarken izlemek ve dolaşmak",mutlu
Eski erkek arkadaşım beni arayıp bulduğunda mutlu olmuştum,mutlu
Üniversiteyi kazandığımda sevinçten sokakta dans etmiştim :),mutlu
Evden ve okuldan çıkarken.,mutlu
Es es bandosu çok iyi ya bütün marşlar ağzıma takıldı sayelerinde,mutlu
Değer verdiğim insanlar tarafından değer görülmek.,mutlu
Bu okulu tutturduğum gün.,mutlu
Eşimle tatile çıkmak beni çok mutlu ediyor.,mutlu
Sınavdan yüksek not alınca mutlu olurum.,mutlu
Bütün işlerim yolunda gittiği zaman.,mutlu
Güzel olan bir sevgilimin olması.,mutlu
Sınavlardan yüksek not alınca mutlu olurum.,mutlu
"Ama o arada kitap çıktı, epey sevindim, biraz utandım. Gece yatmadan gizli gizli gururumu okşadım.",mutlu
Hayatımda kazandığım başarılar beni mutlu ediyor.,mutlu
annemin başımı okşaması bana huzur verir,mutlu
Lisansı bitirince sevinmiştim.,mutlu
ağaç diktiğimde çok mutlu oldum,mutlu
Oynadığım takımın maç kazanmasından mutlu olurum.,mutlu
Sevdiğim biri bana sürpriz yapınca mutlu olurum.,mutlu
Liseye geçiş sınavından iyi bir derece aldığım zaman.,mutlu
Bu okulu kazandığım an.,mutlu
"""Fenerbahçe"" şampiyon olduğu zaman.",mutlu
Yüksek not almak.,mutlu
"""Allah'ın"" var olduğunu duymak.",mutlu
Oyun oynamaktan mutlu olurum.,mutlu
Her an mutluyum.,mutlu
Kuzenimin evleneceğini söylediği an.,mutlu
Üniversiteyi uzun süre bitirmemi engelleyen dersten geçince çok mutlu olmuştum.,mutlu
Sınavlarımın güzel geçmesi.,mutlu
Okulun son dersinde mutlu olurum.,mutlu
Basketbol oynarken ve sevgilimin yanındayken.,mutlu
Arkadaşımla geleceğimizi tasarlamak,mutlu
Kuzenlerimle ve ailemle pikniğe gittiğimde çok mutlu oldum.,mutlu
Kayıp kedimi bulduğumda çok mutlu olmuştum.,mutlu
iki dönemdir teşekkür belgesi gelmesi,mutlu
tatil benim en çok mutlu olduğum andır,mutlu
Final sınavlarından yüksek notlar alırsam çok mutlu olurum.,mutlu
Tuttuğum takımın şampiyon olması.,mutlu
Zor beklediğim sınavın kolay çıkması.,mutlu
Genelde mutluyum.,mutlu
Bilgisayar oyununda başarılı olduğum zaman mutlu oluyorum.,mutlu
Fatma Saygın Lisesini kazanınca.,mutlu
anne olduğumda benden mutlusu yoktu,mutlu
Oynadığım takımın maç kazanmasından mutlu olurum.,mutlu
Arkadaşlarım ile geçirdiğim güzel anlar.,mutlu
Beni destekleyen herkese teşekkür ederim. Sıcaklıklarını hissediyorum. Bu kadar güzel yüreğe girmiş isem kaybetmiş sayılmam.,mutlu
Sınavda kopya çekebildiğim zaman.,mutlu
En yakın arkadaşımla aynı sınıfa düştüğümüzü öğrendiğimde.,mutlu
Geçen sene takdir aldığım zaman.,mutlu
Uzun süredir görmediğim kardeşimi gördüğümde çok mutlu oldum.,mutlu
Hediye alınca.,mutlu
Başarılı olduğumda ve toplumda saygı gördüğümde.,mutlu
haha daha nolsun kız :D Teyzemin sohbeti neşesi yeter de artar bile.. :D,mutlu
Çikolata yerken mutluyumdur.,mutlu
Başarılı bir üniversite kazanırsam.,mutlu
Sevdiğim bütün insanların yanımda olması.,mutlu
Sinemaya gitmek.,mutlu
bursum iki ay toplu yatınca çok mutlu olmuştum.,mutlu
Kızım ilk anne dediğinde,mutlu
Yakın arkadaşlarımla vakit geçirmek.,mutlu
Karşıyaka'yı yenince mutlu oluyorum.,mutlu
Ailem ve arkadaşlarımla geçirdiğim güzel günler.,mutlu
üniversite yarışmasından birinci olunca çok mutlu oldum.,mutlu
Kızımın doğduğu gün kucağıma aldığımda çok mutlu oldum.,mutlu
Sınavda yüksek not aldığım zaman.,mutlu
Ailece tatile gitmemiz huzurdur.,mutlu
Basketbol oynadığımda.,mutlu
Genelde mutluyumdur.,mutlu
Bu liseyi kazandığımda çok mutlu oldum.,mutlu
"""İstanbul'a"" gidip eski bir arkadaşımla buluştuğumda .",mutlu
Masa tenisi maçlarında aldığım her sayı ömrüme ömür katar.,mutlu
Yüksek not aldığımda.,mutlu
"""NBA"" finalinde son saniye üçlüğü.",mutlu
annemden iyi zeytinyağlı sarma yapan herhangi bir varlık olamaz bu evrende gece gece ne gömdüm,mutlu
"Yurtta yemek bulamayıp aç kaldığımda, annem hasta haliyle bana yemek getirmişti.",mutlu
Hayallerime ulaştım!,mutlu
Yeni okuluma geldiğim zaman.,mutlu
Üniversite de istediğim bölümü kazandığımda çok mutlu olmuştum.,mutlu
Son 3 sınava çalışmadan yüksek alacağım için harika hissediyorum,mutlu
atakalp'e işe başladığım gün mutlu oldum.,mutlu
Düşük beklediğim sınavdan yüksek not aldığım zaman.,mutlu
İlk yeğenim doğduğunda sevinçten ağlamaktan ve heyecandan ve mutluluktan konuşamamıştım.,mutlu
"Komedi dükkanı, arkadaşım hoşgeldin, müdür ne'aptın. 10 senedir izliyorum. Çok tatlı büyülü bir adam ya",mutlu
okul açılacağı için çok mutluyum,mutlu
"""Beşiktaş'ın"" şampiyon olması.",mutlu
30 beklerken 85 aldığımda.,mutlu
Sevdiğim kişiler mutlu olduğunda.,mutlu
İngilizceden yüksek not aldığımda.,mutlu
Babamın şaka yaptığı anlar.,mutlu
benim için en büyük mutlu gün oğlumunu kucağıma aldığım gündü.,mutlu
üniversite sınavında yüksek not almam,mutlu
İstediğim bir şey olunca.,mutlu
Yaz tatiline girilmesinden ve tatilde yurt dışındaki arkadaşımın gelmesinden mutlu oluyorum.,mutlu
İyi bir üniversiteyi kazanırsam çok mutlu olurum.,mutlu
Yaz günleri arkadaşlarımla geçirdiğim her an.,mutlu
kardeşim doğduğunda çok mutlu hissetmiştim.,mutlu
Çok hoş olduğunuz için çok teşekkür ederim,mutlu
Öğretmenimizin sözlü yapacağı gün okula gelmemesi.,mutlu
Sınavda bildiğim konular çıkınca.,mutlu
Çalışmadığım halde tam not aldığımda.,mutlu
Oğlum her zaman mutluluk kaynağım.,mutlu
Çok mutluyum şu an inşallah canım görürüm seni bak şarkı demek ki tesadüf değilmiş,mutlu
Bilgili insanlarla konuşunca mutlu olurum.,mutlu
Bu okulu kazandığım zaman.,mutlu
Liseye geçiş sınav sonucumun çok yüksek olmasına.,mutlu
Matematik sınavından 100 aldığımda.,mutlu
Sınavdan iyi not aldığımda.,mutlu
Bu çok güzel arkadaş yapmış beğendim hadi sizde beğenin,mutlu
Sınavlardan yüksek not alınca.,mutlu
Karşımdaki kişinin beni anladığı anlarda mutlu olurum.,mutlu
Onur belgesi alıyorum sevinçliyim,mutlu
geçen yine yatıyorum işte ama bir eğlendim varya anlatamam,mutlu
üniversiteden mezun olduğumda çok mutluydum ve doğum günlerimde.,mutlu
on yedinci yaş günümü çok güzel ve dolu dolu kutladığım için mutluyum.,mutlu
Sürpriz yapılması.,mutlu
Emeğimin karşılığını aldığımda ve öz güvenimi kazandığımda mutlu olurum.,mutlu
Birisi bana iltifat ettiği zaman mutlu olurum.,mutlu
Geçen sene gidemediğim konser bu sene tekrar yapılınca çok sevindim.,mutlu
Ablamdan aldığım özel bir mesaj mutlu etti.,mutlu
"""Fenerbahçe'nin"" ""Beşiktaş'ı"" yenmesi.",mutlu
Çikolata yediğimde.,mutlu
Ailemi tehdit eden adamı döverken.,mutlu
Kötü geçen sınavdan yüksek not almak.,mutlu
Bu puan durumu olayı çok eğlenceli umarım 8'den yukarı çıkamazlar :),mutlu
Zor bir işi başardığım zaman.,mutlu
Verdiğim emeklerin karşılığını almak.,mutlu
Yeni doğan çocuğumu ilk defa elime aldığımda çok mutlu oldum.,mutlu
Eski bir tanıdığımı yolda görünce mutlu olurum.,mutlu
Düşük beklediğim sınavdan yüksek not aldığım zaman.,mutlu
bu okulu kazandığımda havalara uçmuştum,mutlu
Uludağ’a aşık oldum. Bence o da bana karşı boş değil,mutlu
En yakın arkadaşım ile geç saatlere kadar geçirdiğim zamanlar.,mutlu
Uzun süredir görüşmediğim birisiyle görüştüğüm zaman.,mutlu
Sevdiğim insanlar ile vakit geçirmek.,mutlu
Sınavlarda yüksek not alınca mutlu olurum.,mutlu
Mutluluktan ağladığım ender zamanlardan biriydi.,mutlu
Hasta olmadığım ve sıkıntıların olmadığı zamanlarda.,mutlu
Sevdiklerimle birlikte olmaktan mutlu olurum.,mutlu
Ülkemin huzurlu olduğu her an.,mutlu
Sınavların bittiği gün.,mutlu
Arkadaşlarım ile aram düzeldiği zaman.,mutlu
İŞ bulabilmek,mutlu
Hayatımda ilk uçtuğum gün kadar mutlu olacağımı sanmıyorum.,mutlu
Okuldan döndükten sonra en sevdiğim yemeğin yapıldığını gördüğüm zaman.,mutlu
Kardeşim olacağını öğrendiğimde.,mutlu
Nakil işlemim gerçekleşince mutlu oldum.,mutlu
Yakınlarımla birlikteyken mutluyum.,mutlu
Düşük beklediğim bir sınavdan yüksek not almak.,mutlu
"""Kros"" yarışmasında 100 metrede 1. lik aldım.",mutlu
yeğenim istediğim okula gittiğinde çok mutlu oldum.,mutlu
Değişik bir şehirde gezdiğimde.,mutlu
"""TEOG"" sınavının kolay olması.",mutlu
Sürprizler.,mutlu
Sevdiğim insanlarla vakit geçirmek ve hobilerimle uğraşmak.,mutlu
Sınav olmayan günler.,mutlu
Yaptığım proje dünya 3. olduğunda.,mutlu
Ailemle bahçesi olan bir eve  misafirliğe gitmiştik.,mutlu
Doğum günümde arkadaşlarımdan hediye aldığım için mutluyum.,mutlu
Sevdiklerimle beraber olmak.,mutlu
Ailem bana gitar aldığı zaman mutlu oldum.,mutlu
oğlum üniversite sınavını kazandığında çok sevindim,mutlu
Her zaman mutluyum.,mutlu
Yazılılar bittikten sonra arkadaşlarımla buluşup hoş sohbetler yapmak.,mutlu
Eşimin doğum yapmasında mutluluk duymuştum.,mutlu
okulda mezuniyet töreninde cübbe ve kep giymek çok heyecan vericiydi,mutlu
Farklı bakış açılarını görmek.,mutlu
Doğum günü sürprizi.,mutlu
Günaydın sevmesini bilen guzel insanlar,mutlu
Pata yaptığım zaman mutlu olurum.,mutlu
2 yıl işsiz kaldıktan sonra yaptığım iş görüşmesine kabul edilince çok mutlu oldum.,mutlu
Cuma günleri okuldan çıkıp ailemle film izlediğim zamanlar.,mutlu
"Öğretmenimin bana ""aferin"" demesi.",mutlu
üniversiteye giriş sınavından yüksek alırsam havalara uçarım,mutlu
İyi not almak ve film seyretmek mutlu ediyor.,mutlu
Hayalimde olan kişilerle tanıştığımda.,mutlu
Bana köpek aldıkları an çok mutlu oldum.,mutlu
Tüm sınavlarımın bitmesi ve sonunda eve gitmek.,mutlu
sürpriz doğum günü,mutlu
Kızım mezuniyet töreninde çok aktifti. çok alkışlandı. Çok mutlu oldum.,mutlu
Arkadaşlarımla futbol oynamak.,mutlu
İyi bir haber aldığımda ve bir şey kazandığımda.,mutlu
Kedi kulaklı berem olsa her şey daha güzel olacakmış gibi,mutlu
Sevdiğim kişiler ile geçirdiğim mutlu günlerde.,mutlu
Herkese iyi geceler tatlı rüyalar fazla uyanık kalmayın sabaha uyanamazsınız,mutlu
"Sen benim gülen yüzüm, mutluluk kaynağım, hayatım, iyi kim, huzurum",mutlu
Ben mesela sevinçliyim hem bir dostum adına hem de bu minnak şirin şeyi aldığım için,mutlu
Ödül kazandığımda mutlu olurum.,mutlu
2 senedir aradığım rujumu düşürdüm sanıyordum giymediğim ceketin cebinde buldum mutluyum :D,mutlu
Hediye ya da sürpriz.,mutlu
Dün çok komik şeyler oldu :) o kadar çok takılmışız ki abime gel beni eve bırak demişim :))) sabah uyandım ben iptal :))),mutlu
Eski okulumda çok mutluydum.,mutlu
Ailemle ve arkadaşlarımla bir arada olduğumda mutlu olurum.,mutlu
Geceleri annem ya da babam üstümü örttüğü zaman.,mutlu
yeni bir araba alınca sevinirsin,mutlu
Ailem ve arkadaşlarımla birlikte olmaktan mutluluk duyarım.,mutlu
"Tatillerde, metroda boş koltuk görünce ve sevdiklerim mutlu olunca.",mutlu
Tatil olup eve gittiğimde mutlu olurum.,mutlu
Hiç beklemediğim bir anda geziye çıkmak.,mutlu
Derste yaptığım sunumun beğenilmesi,mutlu
Ettiğim dua kabul olduğu zaman.,mutlu
okul takımının basket maçlarındaki basket atılma sevinci.,mutlu
Başka şehirde yaşayan yakın arkadaşlarımla buluştuğum zamanlar mutlu oluyorum.,mutlu
İzmir'i kazanmak.,mutlu
Yolda 50 TL bulmuştum.,mutlu
"kaç aydır amaçladığım bir hedefe yaklaşınca,ulaşmaya ramak kalınca kendimi huzurlu ve mutlu hissederim",mutlu
annem hediye aldığında çok sevindim,mutlu
Sevdiğim bir yemeği yemek.,mutlu
Öğretmenim Karagöz ile Hacivatı getirince  çok sevindim.,mutlu
Yaz tatilleri.,mutlu
Aslı'nın Ben hayatımda sadece aşık olduğum insanı öptüm deyip Ferhatla öpüşmesi kalp biz,mutlu
Bir şeyi başardığımı hissettiğim an mutlu olurum.,mutlu
Harika ve gereksiz keyifli hissediyorum. Kesin bir bok olcak.. olsun lütfen çünkü bu kadar keyfe alışkın değilim..,mutlu
Çalışmadığım halde yüksek not almak.,mutlu
Sınavdan yüksek not almak.,mutlu
Sınavdan yüksek not aldığım zaman.,mutlu
Sevdiklerimle bir arada olmak.,mutlu
Sokakta tek başıma yürürken özgür hissederim.,mutlu
Tatiller.,mutlu
Sevdiğim müzik grubunun konserini en önden izlediğimde.,mutlu
Yemek yerken ve uyurken aşırı mutluyum gerisi sarmıyor,mutlu
ailecek yıllardır görmediğim teyzemle birlikte pikniğe gitmiştik.,mutlu
İsteklerimin gerçekleşmesi.,mutlu
Basket maçını kazandığımız zaman.,mutlu
İstediğim bir şey yaptığımda ve uyuduğumda mutlu olurum.,mutlu
Sevgilimin zor anımda yanımda olduğu her an mutluyum,mutlu
Uzun bir süre emek verdikten sonra ortaya çıkan bir etkinlik beni mutlu ediyor.,mutlu
ilk arabamı aldığımda çok mutlu oldum.,mutlu
Güzel bir okul kazanınca çok sevindim.,mutlu
Uzun süredir görüşmediğim bir arkadaşım doğum günümde sürpriz yaptığında.,mutlu
Uzun bir süreden sonra ailemi görmek.,mutlu
Üniversiteyi kazandığımda çok mutlu oldum.,mutlu
Birisi beni kırmadığı zaman.,mutlu
Müzik dinlemek.,mutlu
"Pokemon izlemeye gidiyorum sizden daha eğlenceli, pika pika",mutlu
Sınavlardan yüksek not almak.,mutlu
Babam yoğun Bakımdan çıktığında çok mutlu oldum.,mutlu
Yeğenim doğduğunda o kadar sevindim ki ondan hiç ayrılmak istemiyordum. sürekli ona dokunmak ve kucağımda uyutmak istedim.,mutlu
Arkadaşlarımla birlikte olduğumda mutlu olurum.,mutlu
Oynadığım kupon tutunca mutlu olurum.,mutlu
Sence de çok komik değil miyim bence komiğim,mutlu
projeyi bitirmekten çok mutluluk duyarım,mutlu
kolejde okuduğum zamanda devlet okulunu kazandığımı duyduğumda çok mutlu olmuştum.,mutlu
Ailemle birlikte vakit geçirmek ve kahvaltı yapmak mutlu ediyor.,mutlu
Cuma günleri gelince.,mutlu
Galatasaray ne zaman maç kazanırsa.,mutlu
Evime kedi alındığında mutlu olurum.,mutlu
Yakın arkadaşlarım ile zaman geçirmek.,mutlu
pazartesi en sevdiğim gün halini almaya başladı oley,mutlu
ESHOT'ta boş yer bulunca mutlu olurum.,mutlu
Geçen sene giydiğim paltomdan para çıktığında mutlu oldum.,mutlu
Birisi tarafından seviliyor olmak.,mutlu
Cüzdanımda 50 TL bulduğumda.,mutlu
Bayramlarda para aldığım zaman.,mutlu
İnsanların gelişmek ve bilim için mücadele ettiğini görmek beni mutlu eder.,mutlu
Eğlenceli ortamlarda mutlu hissediyorum.,mutlu
Başarılı olduğumu hissettiğim her An çok mutlu oluyorum,mutlu
Sınıfı geçmek beni mutlu eder.,mutlu
Arkadaşlarımla kutladığım yılbaşı eğlencesinde mutlu oldum.,mutlu
Babam yurt dışından gelip sürpriz yaptığı zaman mutlu oldum.,mutlu
"Sınavlardan iyi not almak, başarılı olmaktan mutlu olurum.",mutlu
Bilgisayar oyunu kazandığımda.,mutlu
para biriktirmeye başlayıp istediğim pahalı bir şeyi alınca mutlu oluyorum.,mutlu
Canın sağolsun beşiktaş Takım tutmuyorum ama yıllardır penaltı heyecanı yaşamamıştım Eyvallah,mutlu
Ağabeyim nişanlandığı zaman.,mutlu
Sınavdan yüksek not alınca mutlu olurum.,mutlu
İstediğim şey olduğunda.,mutlu
Her zaman mutluyum.,mutlu
Mutlu insanların yanındayken mutlu oluyorum.,mutlu
Tatil.,mutlu
Ailem ve arkadaşlarım ile vakit geçirmek.,mutlu
Programlama dersinden geçtiğimde.,mutlu
Düşük not beklerken yüksek not almak.,mutlu
Futbol koluna yazıldığımda çok mutlu oldum.,mutlu
Erkek arkadaşımla buluşursam.,mutlu
Asla kabul etmez dediğim teklifin kabul olmasına.,mutlu
Ne zamandır aradığım şarkının aslını bu sabah buldum ve beni ziyadesiyle mutlu etti.,mutlu
Tarih ve sosyoloji bilmeden güncel siyaset hakkında konuşmak insanı epey komik duruma düşürüyor.,mutlu
Tatillerde.,mutlu
Hoşlandığım kız benden hoşlandığını söylemişti.,mutlu
haklısınız çok eğleniyoruz,mutlu
kocamın sürpriz olarak gezi ayarlaması,mutlu
yeni şeyler keşfettiğimde çok eğleniyorum ve mutlu oluyorum.,mutlu
Eve her gidişimde mutlu olurum.,mutlu
Sınavdan 100 almak.,mutlu
Babamın ve annemin hep yanımda olması.,mutlu
Oyunda başarılı olunca mutlu olurum.,mutlu
Doğum günümde arkadaşlarımın sürpriz yapması.,mutlu
Ailem ve arkadaşlarımla birlikte olduğumda mutlu olurum.,mutlu
okuldaki mezuniyet gecesi en mutlu olduğum anlardan biri,mutlu
Spor yaparken.,mutlu
hedeflerime ulaşmak,mutlu
Her zaman mutluyum.,mutlu
Arkadaşımın yılbaşı hediyesini kapımın önünde bulunca çok mutlu oldum.,mutlu
Okul maçında 2. olduğumda.,mutlu
Büyük adaya gittiğimde çok mutlu oldum.,mutlu
babam çok istediğim bir kitabı aldığında çok mutlu olmuştum.,mutlu
Tatillerde mutlu olurum.,mutlu
yüksek not aldığımda mutlu olurum.,mutlu
Düşük beklerken yüksek not aldığımda.,mutlu
Arkadaşımdan hediye almak.,mutlu
Çok sevdiğim birinin kendi el emeğiyle bana hediye hazırlayıp vermesinden çok mutlu olurum.,mutlu
kötü geçen sınavımdan yüksek not alınca çok mutlu oldum.,mutlu
Seni seviyorum dendiği zaman.,mutlu
Gül sokakta içki içmek mutlu ediyor.,mutlu
Okul sınavlarında başarılı olmak.,mutlu
Her zaman mutluyumdur.,mutlu
Beşiktaş şampiyon  olunca.,mutlu
Hediye aldığımda.,mutlu
Hayallerimin gerçek olacağını düşünmek.,mutlu
Sevdiğim bir arkadaşımla sinemaya gitmek.,mutlu
"ailemin, arkadaşlarımın yanında olmak ve onlarla paylaşımlarda bulunmaktan mutluluk duyuyorum.",mutlu
arkadaşlarımla birlikte istediğim şeyleri yapınca çok mutlu oluyorum.,mutlu
İstediğim bir şey aldığım zaman mutlu oluyorum.,mutlu
Sevdiğim birisinden ummadığım bir anda ilgi gördüğüm zaman.,mutlu
Bisiklet ile camiye gitmek araba ile gidip gelmekten daha eğlenceli,mutlu
şimdiki okulumu sınavda kazandığımda havalara uçmuştum.,mutlu
23 kasımda harika bir konser var. Rastak grubu bostancı gösteri merkezine geliyor,mutlu
okulu kazandığım an,mutlu
Okulların kapanmasından mutlu olurum.,mutlu
Ben en çok başarılı ve öz güvenli hissettiğim zaman mutlu olurum.,mutlu
Sevdiklerimin sevgilerini göstermelerinden mutlu olurum.,mutlu
Oyunda kral olduğum zaman mutlu olurum.,mutlu
Çocuklarımı da alıp sabahlara kadar sadece yürücem yaşasın evde tek olmak,mutlu
Kuzenim nişanlandığında onun adına çok sevindim.,mutlu
Sınavlardan yüksek not alınca mutlu oluyorum.,mutlu
Dersin boş geçmesi.,mutlu
Çikolata yediğim an mutlu olurum.,mutlu
